交易明細,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
交易編號,委託單編號,類型,訊號,日期,時間,價格,數量,獲利(¤),獲利(%),累積獲利 (¤),累積獲利 (%),最大可能獲利(¤),最大可能獲利 (%),最大可能虧損 (¤),最大可能虧損 (%)
,502,離開Long,Breakout_LX,2023-11-02 00:00:00,16:00:00,14797.75,1,,,,,,,,
252,503,進入Long,BreakOut_LE,2023-11-04 00:00:00,00:00:00,15140,1,49.5,0.16347424042272127,10909,10.909,172,0.5680317040951123,-179,-0.5911492734478203
,504,離開Long,Breakout_LX,2023-11-06 00:00:00,09:00:00,15169.75,1,,,,,,,,
253,505,進入Long,BreakOut_LE,2023-11-08 00:00:00,01:00:00,15303.25,1,106,0.3463316615751556,11015,11.015,214,0.6991978828026726,-5,-0.016336399130903567
,506,離開Long,Breakout_LX,2023-11-08 00:00:00,11:00:00,15361.25,1,,,,,,,,
254,507,進入Long,BreakOut_LE,2023-11-15 00:00:00,01:00:00,15867.75,1,-78.5,-0.24735706070488886,10936.5,10.9365,65,0.20481794835436654,-73.5,-0.23160183390839909
,508,離開Long,Breakout_LX,2023-11-15 00:00:00,05:00:00,15833.5,1,,,,,,,,
255,509,進入Long,BreakOut_LE,2023-11-21 00:00:00,01:00:00,15997,1,192,0.6001125210977059,11128.5,11.128499999999999,246,0.7688941676564356,-123,-0.3844470838282178
,510,離開Long,Breakout_LX,2023-11-21 00:00:00,15:00:00,16098,1,,,,,,,,
256,511,進入Long,BreakOut_LE,2023-11-29 00:00:00,11:00:00,16069.75,1,-31.5,-0.09801023662471414,11097,11.097,28.5,0.08867592837474136,-26.5,-0.08245305620809285
,512,離開Long,Breakout_LX,2023-11-29 00:00:00,17:00:00,16059,1,,,,,,,,
257,513,進入Long,BreakOut_LE,2023-11-29 00:00:00,21:00:00,16125.5,1,-37,-0.11472512480233171,11060,11.06,159.5,0.494558308269511,-32,-0.09922172955877337
,514,離開Long,Breakout_LX,2023-11-30 00:00:00,01:00:00,16112,1,,,,,,,,
258,515,進入Long,BreakOut_LE,2023-12-06 00:00:00,11:00:00,15966.25,1,-5,-0.015658028654192437,11055,11.055,40,0.1252642292335395,-5,-0.015658028654192437
,516,離開Long,Breakout_LX,2023-12-06 00:00:00,17:00:00,15968.75,1,,,,,,,,
259,517,進入Long,BreakOut_LE,2023-12-09 00:00:00,01:00:00,16038.75,1,74,0.23069129452108175,11129,11.129,155.5,0.4847634634868678,-102.5,-0.31953861741095785
,518,離開Long,Breakout_LX,2023-12-11 00:00:00,09:00:00,16080.75,1,,,,,,,,
260,519,進入Long,BreakOut_LE,2023-12-12 00:00:00,01:00:00,16164,1,168.5,0.52121999505073,11297.5,11.297500000000001,230,0.7114575600098985,-89.5,-0.27684978965602575
,520,離開Long,Breakout_LX,2023-12-12 00:00:00,19:00:00,16253.25,1,,,,,,,,
261,521,進入Long,BreakOut_LE,2023-12-14 00:00:00,11:00:00,16860.75,1,-30.5,-0.09044674762391947,11267,11.267000000000001,44.5,0.1319632875168661,-25.5,-0.07561941194786709
,522,離開Long,Breakout_LX,2023-12-14 00:00:00,17:00:00,16850.5,1,,,,,,,,
262,523,進入Long,BreakOut_LE,2023-12-28 00:00:00,01:00:00,17121.75,1,-103.5,-0.30224714179333306,11163.5,11.163499999999999,0.5,0.0014601311197745559,-98.5,-0.2876458305955875
,524,離開Long,ThisBar_LX,2023-12-28 00:00:00,01:00:00,17075,1,,,,,,,,
263,525,進入Long,BreakOut_LE,2024-01-09 00:00:00,01:00:00,16633.5,1,282.5,0.849189887876875,11446,11.446000000000002,351,1.0550996483001172,-5,-0.01502990951994469
,526,離開Long,Breakout_LX,2024-01-09 00:00:00,13:00:00,16779.75,1,,,,,,,,
264,527,進入Long,BreakOut_LE,2024-01-10 00:00:00,03:00:00,16833.25,1,-32,-0.09504997549492819,11414,11.414,65.5,0.19455541859118114,-109,-0.32376397902959914
,528,離開Long,Breakout_LX,2024-01-10 00:00:00,15:00:00,16822.25,1,,,,,,,,
265,529,進入Long,BreakOut_LE,2024-01-11 00:00:00,17:00:00,17014,1,-53,-0.15575408487128248,11361,11.361,79,0.23216174914776067,-48,-0.14106030327965205
,530,離開Long,Breakout_LX,2024-01-11 00:00:00,23:00:00,16992.5,1,,,,,,,,
266,531,進入Long,BreakOut_LE,2024-01-19 00:00:00,19:00:00,17211.25,1,-29.5,-0.08569976033117874,11331.5,11.3315,83.5,0.24257389788655678,-24.5,-0.0711743772241993
,532,離開Long,Breakout_LX,2024-01-19 00:00:00,23:00:00,17201.5,1,,,,,,,,
267,533,進入Long,BreakOut_LE,2024-01-20 00:00:00,05:00:00,17395.5,1,273.5,0.7861228478629532,11605,11.605,342.5,0.9844500014371532,-5,-0.014371532867695668
,534,離開Long,Breakout_LX,2024-01-22 00:00:00,15:00:00,17537.25,1,,,,,,,,
268,535,進入Long,BreakOut_LE,2024-02-06 00:00:00,15:00:00,17742,1,-33,-0.09299966181941156,11572,11.572000000000001,47.5,0.13386314958854695,-28,-0.07890880396798557
,536,離開Long,Breakout_LX,2024-02-06 00:00:00,19:00:00,17730.5,1,,,,,,,,
269,537,進入Long,BreakOut_LE,2024-02-09 00:00:00,01:00:00,17862.5,1,34,0.09517144856543037,11606,11.606,148.5,0.4156752974107768,-75.5,-0.2113365990202939
,538,離開Long,Breakout_LX,2024-02-09 00:00:00,23:00:00,17884.5,1,,,,,,,,
270,539,進入Long,BreakOut_LE,2024-02-16 00:00:00,19:00:00,18012.75,1,-48,-0.1332389557396844,11558,11.558,22,0.061067854714022006,-43,-0.11935989785013393
,540,離開Long,Breakout_LX,2024-02-16 00:00:00,23:00:00,17993.75,1,,,,,,,,
271,541,進入Long,BreakOut_LE,2024-02-22 00:00:00,09:00:00,17715.5,1,629.5,1.7766927267082497,12187.5,12.1875,738,2.082921735203635,-5,-0.014111935875363383
,542,離開Long,Breakout_LX,2024-02-23 00:00:00,17:00:00,18035.25,1,,,,,,,,
272,543,進入Long,BreakOut_LE,2024-02-27 00:00:00,21:00:00,18024.75,1,-135.5,-0.3758720647997892,12052,12.052,26.5,0.0735100348132429,-130.5,-0.36200224691049804
,544,離開Long,Breakout_LX,2024-02-27 00:00:00,23:00:00,17962,1,,,,,,,,
273,545,進入Long,BreakOut_LE,2024-03-01 00:00:00,05:00:00,18072.25,1,76.5,0.21165045857599357,12128.5,12.1285,176,0.4869343883578414,-76.5,-0.21165045857599357
,546,離開Long,Breakout_LX,2024-03-01 00:00:00,19:00:00,18115.5,1,,,,,,,,
274,547,進入Long,BreakOut_LE,2024-03-02 00:00:00,01:00:00,18162.75,1,351,0.9662633687079324,12479.5,12.4795,426,1.1727299004831317,-5,-0.013764435451679949
,548,離開Long,Breakout_LX,2024-03-04 00:00:00,19:00:00,18343.25,1,,,,,,,,
275,549,進入Long,BreakOut_LE,2024-03-08 00:00:00,01:00:00,18225.25,1,113,0.31000946489074227,12592.5,12.592500000000001,264.5,0.7256416235716932,-5,-0.013717232959767355
,550,離開Long,Breakout_LX,2024-03-08 00:00:00,06:00:00,18286.75,1,,,,,,,,
276,551,進入Long,BreakOut_LE,2024-03-09 00:00:00,01:00:00,18390,1,-368,-1.0005437737901033,12224.5,12.2245,87.5,0.23790103317020117,-363,-0.9869494290375205
,552,離開Long,ThisBar_LX,2024-03-09 00:00:00,01:00:00,18211,1,,,,,,,,
277,553,進入Long,BreakOut_LE,2024-03-13 00:00:00,00:00:00,18381,1,33.5,0.09112670692562973,12258,12.258,147.5,0.4012295304934443,-119.5,-0.32506392470485823
,554,離開Long,NQ_Settlement_LX,2024-03-13 00:00:00,04:00:00,18402.75,1,,,,,,,,
278,555,進入Long,BreakOut_LE,2024-03-20 00:00:00,04:00:00,18286.25,1,-54,-0.14765192426003146,12204,12.203999999999999,1.5,0.004101442340556429,-143,-0.3910041697997129
,556,離開Long,Breakout_LX,2024-03-20 00:00:00,10:00:00,18264.25,1,,,,,,,,
279,557,進入Long,BreakOut_LE,2024-03-20 00:00:00,22:00:00,18331,1,-179,-0.4882439583219682,12025,12.025,2.5,0.006819049697234194,-174,-0.47460585892749985
,558,離開Long,Breakout_LX,2024-03-21 00:00:00,02:00:00,18246.5,1,,,,,,,,
280,559,進入Long,BreakOut_LE,2024-03-21 00:00:00,05:00:00,18497.75,1,231.5,0.6257517806219675,12256.5,12.256499999999999,416.5,1.1258125988295873,-5,-0.01351515724885459
,560,離開Long,Breakout_LX,2024-03-22 00:00:00,02:00:00,18618.5,1,,,,,,,,
281,561,進入Long,BreakOut_LE,2024-03-26 00:00:00,20:00:00,18613.75,1,-106.5,-0.286078839567524,12150,12.15,5,0.013430931435095024,-101.5,-0.27264790813242895
,562,離開Long,Breakout_LX,2024-03-26 00:00:00,22:00:00,18565.5,1,,,,,,,,
282,563,進入Long,BreakOut_LE,2024-04-09 00:00:00,22:00:00,18344.5,1,-191.5,-0.5219548093433999,11958.5,11.958499999999999,116,0.3161710594456104,-186.5,-0.5083267464362616
,564,離開Long,Breakout_LX,2024-04-10 00:00:00,00:00:00,18253.75,1,,,,,,,,
283,565,進入Long,BreakOut_LE,2024-04-10 00:00:00,05:00:00,18405,1,-80,-0.21733224667209997,11878.5,11.8785,8,0.021733224667209998,-81.5,-0.22140722629720183
,566,離開Long,Breakout_LX,2024-04-10 00:00:00,18:00:00,18370,1,,,,,,,,
284,567,進入Long,BreakOut_LE,2024-04-12 00:00:00,04:00:00,18444.5,1,68.5,0.18569221177044648,11947,11.947000000000001,144.5,0.39171568760335057,-5,-0.01355417604163843
,568,離開Long,Breakout_LX,2024-04-12 00:00:00,16:00:00,18483.75,1,,,,,,,,
285,569,進入Long,BreakOut_LE,2024-04-17 00:00:00,20:00:00,17937.5,1,-136,-0.3790940766550523,11811,11.811,56.5,0.15749128919860628,-131,-0.36515679442508714
,570,離開Long,Breakout_LX,2024-04-18 00:00:00,00:00:00,17874.5,1,,,,,,,,
286,571,進入Long,BreakOut_LE,2024-04-23 00:00:00,04:00:00,17414.75,1,-192.5,-0.5526924015561521,11618.5,11.6185,61.5,0.17657445556209533,-187.5,-0.5383367547624859
,572,離開Long,Breakout_LX,2024-04-23 00:00:00,08:00:00,17323.5,1,,,,,,,,
287,573,進入Long,BreakOut_LE,2024-04-23 00:00:00,18:00:00,17369.75,1,-21,-0.06044992011974841,11597.5,11.5975,114.5,0.32959599303386633,-16,-0.04605708199599879
,574,離開Long,Breakout_LX,2024-04-23 00:00:00,22:00:00,17364.25,1,,,,,,,,
288,575,進入Long,BreakOut_LE,2024-05-02 00:00:00,20:00:00,17600,1,-92,-0.26136363636363635,11505.5,11.5055,35,0.09943181818181818,-87,-0.24715909090909088
,576,離開Long,Breakout_LX,2024-05-02 00:00:00,22:00:00,17559,1,,,,,,,,
289,577,進入Long,BreakOut_LE,2024-05-03 00:00:00,04:00:00,17620,1,241,0.6838819523269013,11746.5,11.7465,371,1.0527809307604994,-5,-0.014188422247446084
,578,離開Long,Breakout_LX,2024-05-03 00:00:00,16:00:00,17745.5,1,,,,,,,,
290,579,進入Long,BreakOut_LE,2024-05-04 00:00:00,00:00:00,18018.5,1,-46.5,-0.12903404833920692,11700,11.700000000000001,84.5,0.23448122762716098,-254,-0.7048311457668507
,580,離開Long,Breakout_LX,2024-05-06 00:00:00,10:00:00,18000.25,1,,,,,,,,
291,581,進入Long,BreakOut_LE,2024-05-07 00:00:00,00:00:00,18110.25,1,120,0.3313040957468837,11820,11.82,178,0.4914344086912108,-89,-0.2457172043456054
,582,離開Long,Breakout_LX,2024-05-07 00:00:00,10:00:00,18175.25,1,,,,,,,,
292,583,進入Long,BreakOut_LE,2024-05-10 00:00:00,05:00:00,18239,1,-56.5,-0.15488787762486977,11763.5,11.7635,8,0.021931026920335543,-51.5,-0.14118098579966007
,584,離開Long,Breakout_LX,2024-05-10 00:00:00,12:00:00,18215.75,1,,,,,,,,
293,585,進入Long,BreakOut_LE,2024-05-21 00:00:00,00:00:00,18754.25,1,-58.5,-0.15596464801311702,11705,11.705,75.5,0.2012877081194929,-53.5,-0.14263433621712412
,586,離開Long,Breakout_LX,2024-05-21 00:00:00,04:00:00,18730,1,,,,,,,,
294,587,進入Long,BreakOut_LE,2024-05-22 00:00:00,04:00:00,18775.75,1,53.5,0.14247100648442806,11758.5,11.7585,91.5,0.24366536623037696,-45,-0.11983542601493949
,588,離開Long,Breakout_LX,2024-05-22 00:00:00,16:00:00,18807.5,1,,,,,,,,
295,589,進入Long,BreakOut_LE,2024-06-06 00:00:00,02:00:00,18987,1,179,0.47137515141939224,11937.5,11.9375,246,0.6478116606098909,-5,-0.013166903670932744
,590,離開Long,Breakout_LX,2024-06-06 00:00:00,16:00:00,19081.5,1,,,,,,,,
296,591,進入Long,BreakOut_LE,2024-06-12 00:00:00,04:00:00,19166.25,1,160.5,0.41870475445118366,12098,12.098,214,0.5582730059349116,-5,-0.01304376182090915
,592,離開Long,Breakout_LX,2024-06-12 00:00:00,16:00:00,19251.5,1,,,,,,,,
297,593,進入Long,BreakOut_LE,2024-06-13 00:00:00,00:00:00,19504.75,1,-59,-0.15124520950024994,12039,12.039,162.5,0.4165651956574681,-54,-0.13842781886463554
,594,離開Long,Breakout_LX,2024-06-13 00:00:00,04:00:00,19480.25,1,,,,,,,,
298,595,進入Long,BreakOut_LE,2024-06-20 00:00:00,12:00:00,20267.5,1,66,0.16282225237449116,12105,12.105,203,0.5008017762427531,-5,-0.012335019119279634
,596,離開Long,Breakout_LX,2024-06-20 00:00:00,20:00:00,20305.5,1,,,,,,,,
299,597,進入Long,BreakOut_LE,2024-06-26 00:00:00,04:00:00,19968,1,36,0.09014423076923077,12141,12.141,200,0.500801282051282,-30,-0.07512019230769232
,598,離開Long,Breakout_LX,2024-06-26 00:00:00,20:00:00,19991,1,,,,,,,,
300,599,進入Long,BreakOut_LE,2024-07-03 00:00:00,02:00:00,20156.5,1,94.5,0.2344156971696475,12235.5,12.2355,114,0.28278719023640014,-5,-0.01240294694019299
,600,離開Long,US_Holiday_LX,2024-07-03 00:00:00,04:00:00,20208.75,1,,,,,,,,
301,601,進入Long,BreakOut_LE,2024-07-11 00:00:00,02:00:00,20795.75,1,152.5,0.36666145726891314,12388,12.388,238.5,0.5734344757943329,-5,-0.012021687123570922
,602,離開Long,Breakout_LX,2024-07-11 00:00:00,10:00:00,20877,1,,,,,,,,
302,603,進入Long,BreakOut_LE,2024-07-23 00:00:00,04:00:00,20026.75,1,-135,-0.3370491966994146,12253,12.253,30,0.07489982148875879,-130,-0.32456589311795475
,604,離開Long,Breakout_LX,2024-07-23 00:00:00,08:00:00,19964.25,1,,,,,,,,
303,605,進入Long,BreakOut_LE,2024-07-29 00:00:00,10:00:00,19299,1,-38,-0.09845069692730193,12215,12.215,67,0.17358412352971656,-33,-0.0854966578579201
,606,離開Long,Breakout_LX,2024-07-29 00:00:00,16:00:00,19285,1,,,,,,,,
304,607,進入Long,BreakOut_LE,2024-08-01 00:00:00,00:00:00,19412,1,412,1.0611992581908098,12627,12.626999999999999,604.5,1.5570265814959818,-139,-0.3580259633216567
,608,離開Long,Breakout_LX,2024-08-01 00:00:00,16:00:00,19623,1,,,,,,,,
305,609,進入Long,BreakOut_LE,2024-08-07 00:00:00,02:00:00,18349.75,1,-380,-1.0354364500878759,12247,12.247,261.5,0.7125437676262619,-375,-1.02181228627093
,610,離開Long,Breakout_LX,2024-08-07 00:00:00,05:00:00,18164.75,1,,,,,,,,
306,611,進入Long,BreakOut_LE,2024-08-07 00:00:00,20:00:00,18446,1,-145,-0.3930391412772417,12102,12.102,220,0.5963352488344356,-140,-0.3794860674400954
,612,離開Long,Breakout_LX,2024-08-08 00:00:00,00:00:00,18378.5,1,,,,,,,,
307,613,進入Long,BreakOut_LE,2024-08-09 00:00:00,05:00:00,18555.75,1,-93,-0.2505961763873732,12009,12.009,118,0.31796073993236595,-88,-0.23712326367837464
,614,離開Long,Breakout_LX,2024-08-09 00:00:00,10:00:00,18514.25,1,,,,,,,,
308,615,進入Long,BreakOut_LE,2024-08-09 00:00:00,18:00:00,18602,1,-229,-0.6155252123427588,11780,11.78,96,0.25803677023975913,-224,-0.6020857972261047
,616,離開Long,Breakout_LX,2024-08-09 00:00:00,20:00:00,18492.5,1,,,,,,,,
309,617,進入Long,BreakOut_LE,2024-08-12 00:00:00,16:00:00,18667,1,-90,-0.24106712380136067,11690,11.690000000000001,50,0.13392617988964484,-85,-0.2276745058123962
,618,離開Long,Breakout_LX,2024-08-12 00:00:00,22:00:00,18627,1,,,,,,,,
310,619,進入Long,BreakOut_LE,2024-08-14 00:00:00,00:00:00,18913.25,1,339,0.8961971104913223,12029,12.029,475,1.255733414405245,-5,-0.013218246467423632
,620,離開Long,Breakout_LX,2024-08-14 00:00:00,12:00:00,19087.75,1,,,,,,,,
311,621,進入Long,BreakOut_LE,2024-08-16 00:00:00,00:00:00,19461.75,1,290.5,0.7463357611725565,12319.5,12.3195,437.5,1.1239996403201151,-5,-0.01284571017508703
,622,離開Long,Breakout_LX,2024-08-16 00:00:00,18:00:00,19612,1,,,,,,,,
312,623,進入Long,BreakOut_LE,2024-08-20 00:00:00,04:00:00,19722.75,1,290,0.7351915934644002,12609.5,12.6095,411,1.0419439479788568,-5,-0.012675717128696556
,624,離開Long,Breakout_LX,2024-08-20 00:00:00,18:00:00,19872.75,1,,,,,,,,
313,625,進入Long,BreakOut_LE,2024-09-12 00:00:00,04:00:00,19071.5,1,394,1.032954932753061,13003.5,13.0035,537,1.4078598956558215,-5,-0.013108565136460163
,626,離開Long,Breakout_LX,2024-09-12 00:00:00,18:00:00,19273.5,1,,,,,,,,
314,627,進入Long,BreakOut_LE,2024-09-13 00:00:00,04:00:00,19468.75,1,-86.5,-0.22215088282504014,12917,12.917000000000002,34.5,0.08860353130016052,-225.5,-0.5791332263242376
,628,離開Long,Breakout_LX,2024-09-13 00:00:00,18:00:00,19430.5,1,,,,,,,,
315,629,進入Long,BreakOut_LE,2024-09-14 00:00:00,02:00:00,19544.25,1,-110.5,-0.28269184031108896,12806.5,12.806500000000002,60.5,0.15477698044181792,-136,-0.34792841884441716
,630,離開Long,Breakout_LX,2024-09-16 00:00:00,08:00:00,19494,1,,,,,,,,
316,631,進入Long,BreakOut_LE,2024-09-19 00:00:00,14:00:00,19869,1,380.5,0.9575217675776335,13187,13.187,663,1.668428204741054,-16,-0.04026372741456541
,632,離開Long,Breakout_LX,2024-09-20 00:00:00,05:00:00,20064.25,1,,,,,,,,
317,633,進入Long,BreakOut_LE,2024-09-23 00:00:00,12:00:00,20149,1,-100.5,-0.2493920293811107,13086.5,13.086500000000001,25,0.06203781825400765,-95.5,-0.2369844657303092
,634,離開Long,Breakout_LX,2024-09-23 00:00:00,16:00:00,20103.75,1,,,,,,,,
318,635,進入Long,BreakOut_LE,2024-09-26 00:00:00,14:00:00,20370.25,1,150.5,0.3694112737938906,13237,13.236999999999998,330,0.8100047863919195,-5,-0.012272799793816964
,636,離開Long,Breakout_LX,2024-09-26 00:00:00,22:00:00,20450.5,1,,,,,,,,
319,637,進入Long,BreakOut_LE,2024-10-14 00:00:00,18:00:00,20466.75,1,263,0.6425055272576251,13500,13.5,421.5,1.0297189343691597,-5,-0.012214933978281847
,638,離開Long,Breakout_LX,2024-10-15 00:00:00,10:00:00,20603.25,1,,,,,,,,
320,639,進入Long,BreakOut_LE,2024-10-17 00:00:00,18:00:00,20474.5,1,-82.5,-0.20147012137048523,13417.5,13.417499999999999,235,0.5738845881462307,-77.5,-0.1892598109843952
,640,離開Long,Breakout_LX,2024-10-17 00:00:00,22:00:00,20438.25,1,,,,,,,,
321,641,進入Long,BreakOut_LE,2024-10-26 00:00:00,00:00:00,20657.75,1,-357,-0.8640824872021396,13060.5,13.0605,94.5,0.2287277172005664,-352,-0.851980491583062
,642,離開Long,Breakout_LX,2024-10-26 00:00:00,04:00:00,20484.25,1,,,,,,,,
322,643,進入Long,BreakOut_LE,2024-10-30 00:00:00,02:00:00,20625,1,182.5,0.44242424242424244,13243,13.242999999999999,324.5,0.7866666666666666,-5,-0.012121212121212121
,644,離開Long,Breakout_LX,2024-10-30 00:00:00,14:00:00,20721.25,1,,,,,,,,
323,645,進入Long,BreakOut_LE,2024-11-06 00:00:00,01:00:00,20299.5,1,685,1.6872336757062985,13928,13.927999999999999,859,2.115815660484248,-42,-0.10345082391191901
,646,離開Long,Breakout_LX,2024-11-06 00:00:00,21:00:00,20647,1,,,,,,,,
324,647,進入Long,BreakOut_LE,2024-11-30 00:00:00,01:00:00,20919,1,43.5,0.103972465223003,13971.5,13.9715,193,0.4613031215641283,-5,-0.011950858071609541
,648,離開Long,Breakout_LX,2024-12-02 00:00:00,15:00:00,20945.75,1,,,,,,,,
325,649,進入Long,BreakOut_LE,2024-12-02 00:00:00,23:00:00,21012,1,373.5,0.8887778412335808,14345,14.344999999999999,490,1.1660003807348183,-5,-0.011897963068722634
,650,離開Long,Breakout_LX,2024-12-03 00:00:00,11:00:00,21203.75,1,,,,,,,,
326,651,進入Long,BreakOut_LE,2024-12-04 00:00:00,05:00:00,21262.5,1,456,1.072310405643739,14801,14.801,570,1.3403880070546736,-5,-0.011757789535567314
,652,離開Long,Breakout_LX,2024-12-05 00:00:00,11:00:00,21495.5,1,,,,,,,,
327,653,進入Long,BreakOut_LE,2024-12-07 00:00:00,01:00:00,21614.5,1,33.5,0.07749427467672165,14834.5,14.8345,179,0.41407388558606495,-39,-0.0902172152952879
,654,離開Long,Breakout_LX,2024-12-09 00:00:00,19:00:00,21636.25,1,,,,,,,,
328,655,進入Long,BreakOut_LE,2024-12-12 00:00:00,01:00:00,21697,1,114.5,0.2638613633221183,14949,14.949000000000002,240.5,0.554224086279209,-5,-0.011522330276075033
,656,離開Long,Breakout_LX,2024-12-12 00:00:00,06:00:00,21759.25,1,,,,,,,,
329,657,進入Long,BreakOut_LE,2024-12-13 00:00:00,21:00:00,21799.25,1,-56.5,-0.12959161439040334,14892.5,14.8925,212.5,0.48740208952142855,-51.5,-0.11812332993107562
,658,離開Long,Breakout_LX,2024-12-14 00:00:00,01:00:00,21776,1,,,,,,,,
330,659,進入Long,BreakOut_LE,2024-12-25 00:00:00,01:00:00,21907.75,1,98.5,0.2248062900115256,14991,14.991,169,0.3857082539284043,-5,-0.011411486802615512
,660,離開Long,US_Holiday_LX,2024-12-25 00:00:00,03:00:00,21962,1,,,,,,,,
331,661,進入Long,BreakOut_LE,2025-01-04 00:00:00,03:00:00,21492.25,1,409,0.9515057753376218,15400,15.4,804.5,1.871604880829136,-39,-0.09073037955542114
,662,離開Long,Breakout_LX,2025-01-07 00:00:00,05:00:00,21701.75,1,,,,,,,,
332,663,進入Long,BreakOut_LE,2025-01-16 00:00:00,01:00:00,21346.5,1,61.5,0.14405171808024736,15461.5,15.461500000000001,207.5,0.4860281544983955,-172.5,-0.40404750193240113
,664,離開Long,Breakout_LX,2025-01-16 00:00:00,15:00:00,21382.25,1,,,,,,,,
333,665,進入Long,BreakOut_LE,2025-01-22 00:00:00,03:00:00,21736.5,1,481.5,1.1075840176661376,15943,15.943,710,1.6331976169116462,-83,-0.19092310169530513
,666,離開Long,Breakout_LX,2025-01-23 00:00:00,06:00:00,21982.25,1,,,,,,,,
334,667,進入Long,BreakOut_LE,2025-01-29 00:00:00,17:00:00,21686,1,-124.5,-0.28705155399797105,15818.5,15.818499999999998,17.5,0.040348612007746934,-119.5,-0.2755233791386148
,668,離開Long,Breakout_LX,2025-01-29 00:00:00,23:00:00,21628.75,1,,,,,,,,
335,669,進入Long,BreakOut_LE,2025-01-31 00:00:00,21:00:00,21807.25,1,-118,-0.2705522246042027,15700.5,15.7005,8,0.018342523701979845,-113,-0.2590881472904653
,670,離開Long,Breakout_LX,2025-01-31 00:00:00,23:00:00,21753.25,1,,,,,,,,
336,671,進入Long,BreakOut_LE,2025-02-06 00:00:00,03:00:00,21719.25,1,94,0.2163978958757784,15794.5,15.7945,222.5,0.512218423748518,-98,-0.2256063169768754
,672,離開Long,Breakout_LX,2025-02-06 00:00:00,21:00:00,21771.25,1,,,,,,,,
337,673,進入Long,BreakOut_LE,2025-02-14 00:00:00,05:00:00,22058,1,100.5,0.22780850485084775,15895,15.895000000000001,203,0.46015051228579196,-5,-0.011333756460241182
,674,離開Long,Breakout_LX,2025-02-14 00:00:00,17:00:00,22113.25,1,,,,,,,,
338,675,進入Long,BreakOut_LE,2025-02-27 00:00:00,19:00:00,21328,1,-81,-0.18989122280570142,15814,15.814,112,0.2625656414103526,-76,-0.1781695423855964
,676,離開Long,Breakout_LX,2025-02-27 00:00:00,23:00:00,21292.5,1,,,,,,,,
339,677,進入Long,BreakOut_LE,2025-03-03 00:00:00,21:00:00,21021.75,1,-196,-0.46618383341063424,15618,15.618000000000002,193,0.45904836657271636,-191,-0.4542913886807711
,678,離開Long,Breakout_LX,2025-03-03 00:00:00,23:00:00,20928.75,1,,,,,,,,
340,679,進入Long,BreakOut_LE,2025-03-12 00:00:00,20:00:00,19564,1,-89,-0.2274585974238397,15529,15.529000000000002,444.5,1.1360151298303007,-84,-0.21468002453485993
,680,離開Long,Breakout_LX,2025-03-13 00:00:00,00:00:00,19524.5,1,,,,,,,,
341,681,進入Long,BreakOut_LE,2025-03-15 00:00:00,00:00:00,19620.75,1,-26.5,-0.06753054801676797,15502.5,15.5025,239,0.609049093434247,-38,-0.09683625753347859
,682,離開Long,Breakout_LX,2025-03-17 00:00:00,08:00:00,19612.5,1,,,,,,,,
342,683,進入Long,BreakOut_LE,2025-03-17 00:00:00,22:00:00,19717.5,1,156.5,0.39685558514010394,15659,15.659,478.5,1.213389121338912,-181.5,-0.46025104602510464
,684,離開Long,Breakout_LX,2025-03-18 00:00:00,10:00:00,19800.75,1,,,,,,,,
343,685,進入Long,BreakOut_LE,2025-03-24 00:00:00,10:00:00,20114.5,1,-43,-0.10688806582316239,15616,15.616,44,0.10937383479579409,-38,-0.09445922096000398
,686,離開Long,Breakout_LX,2025-03-24 00:00:00,14:00:00,20098,1,,,,,,,,
344,687,進入Long,BreakOut_LE,2025-04-02 00:00:00,02:00:00,19609,1,-78.5,-0.20016319037176808,15537.5,15.537500000000001,163.5,0.4169004028762303,-452.5,-1.153806925391402
,688,離開Long,Breakout_LX,2025-04-02 00:00:00,10:00:00,19574.75,1,,,,,,,,
345,689,進入Long,BreakOut_LE,2025-04-03 00:00:00,02:00:00,19714,1,-226.5,-0.5744648473166277,15311,15.311,657.5,1.6675966318352438,-221.5,-0.5617835041087551
,690,離開Long,Breakout_LX,2025-04-03 00:00:00,05:00:00,19605.75,1,,,,,,,,
346,691,進入Long,BreakOut_LE,2025-04-09 00:00:00,00:00:00,18265.25,1,-688.5,-1.8847264614500214,14622.5,14.622499999999999,179,0.49000150559121824,-683.5,-1.871039268556412
,692,離開Long,Breakout_LX,2025-04-09 00:00:00,02:00:00,17926,1,,,,,,,,
347,693,進入Long,BreakOut_LE,2025-04-10 00:00:00,04:00:00,18900,1,648.5,1.7156084656084658,15271,15.271,964,2.5502645502645502,-5,-0.013227513227513229
,694,離開Long,Breakout_LX,2025-04-10 00:00:00,10:00:00,19229.25,1,,,,,,,,
348,695,進入Long,BreakOut_LE,2025-04-23 00:00:00,02:00:00,18397.25,1,873,2.372637214801125,16144,16.144,1532,4.163665765263831,-375,-1.0191740613406894
,696,離開Long,Breakout_LX,2025-04-24 00:00:00,00:00:00,18838.75,1,,,,,,,,
