交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
,430,離開Long,TXF_Breakout_LX,44937,0.7083333333333334,14746,1,,,,,,,,
216,431,進入Long,TXF_BreakOut_LE,44939,0.125,14958,1,-4000,-0.5348308597406071,319650,31.965,2950,0.39443775905869766,-7800,-1.0429201764941836
,432,離開Long,TXF_Breakout_LX,44943,0.7083333333333334,14884,1,,,,,,,,
217,433,進入Long,TXF_BreakOut_LE,44944,0.041666666666666664,14998,1,500,0.06667555674089878,320150,32.015,1850,0.24669955994132553,-150,-0.020002667022269636
,434,離開Long,TXF_Holiday_LX,44944,0.125,15014,1,,,,,,,,
218,435,進入Long,TXF_BreakOut_LE,44959,0.4479166666666667,15552,1,-3500,-0.45010288065843623,316650,31.665,5650,0.7265946502057613,-4350,-0.5594135802469136
,436,離開Long,TXF_Breakout_LX,44961,0.20833333333333334,15488,1,,,,,,,,
219,437,進入Long,TXF_BreakOut_LE,44964,0.5729166666666666,15423,1,5100,0.6613499319198599,321750,32.175,15800,2.048888024379174,-4650,-0.6029955261622253
,438,離開Long,TXF_Breakout_LX,44967,0.4479166666666667,15531,1,,,,,,,,
220,439,進入Long,TXF_BreakOut_LE,44967,0.7916666666666666,15634,1,-5950,-0.7611615709351414,315800,31.580000000000002,300,0.038377894332864274,-5800,-0.7419726237687092
,440,離開Long,TXF_Breakout_LX,44968,0.125,15521,1,,,,,,,,
221,441,進入Long,TXF_BreakOut_LE,44970,0.7916666666666666,15574,1,-3000,-0.38525748041607805,312800,31.28,8150,1.0466161551303454,-2850,-0.3659946063952742
,442,離開Long,TXF_Breakout_LX,44972,0.4479166666666667,15520,1,,,,,,,,
222,443,進入Long,TXF_BreakOut_LE,44980,0.53125,15622,1,-3400,-0.4352835744462937,309400,30.94,3700,0.4736909486621432,-3250,-0.4160798873383689
,444,離開Long,TXF_Breakout_LX,44981,0.53125,15560,1,,,,,,,,
223,445,進入Long,TXF_BreakOut_LE,44986,0.53125,15506,1,11800,1.521991487166258,321200,32.12,19250,2.4829098413517348,-3700,-0.4772346188572166
,446,離開Long,TXF_Breakout_LX,44993,0.125,15748,1,,,,,,,,
224,447,進入Long,TXF_BreakOut_LE,44995,0.041666666666666664,15789,1,-5500,-0.6966875672936854,315700,31.569999999999997,300,0.03800114003420103,-5350,-0.6776869972765849
,448,離開Long,TXF_Breakout_LX,44995,0.125,15685,1,,,,,,,,
225,449,進入Long,TXF_BreakOut_LE,44999,0.9583333333333334,15446,1,2150,0.27838922698433255,317850,31.785000000000004,4150,0.5373559497604559,-2900,-0.3755017480253787
,450,離開Long,TXF_Settlement_LX,45000,0.53125,15495,1,,,,,,,,
226,451,進入Long,TXF_BreakOut_LE,45002,0.041666666666666664,15255,1,1950,0.2556538839724681,319800,31.979999999999997,10950,1.4355948869223205,-150,-0.019665683382497544
,452,離開Long,TXF_Breakout_LX,45005,0.7083333333333334,15300,1,,,,,,,,
227,453,進入Long,TXF_BreakOut_LE,45005,0.9583333333333334,15395,1,19850,2.5787593374472233,339650,33.965,29050,3.773952582007145,-2000,-0.25982461838259174
,454,離開Long,TXF_Breakout_LX,45009,0.7916666666666666,15798,1,,,,,,,,
228,455,進入Long,TXF_BreakOut_LE,45012,0.4479166666666667,15880,1,-5300,-0.6675062972292191,334350,33.434999999999995,500,0.06297229219143577,-5150,-0.6486146095717884
,456,離開Long,TXF_Breakout_LX,45012,0.7083333333333334,15780,1,,,,,,,,
229,457,進入Long,TXF_BreakOut_LE,45013,0.20833333333333334,15787,1,-3500,-0.4434027997719643,330850,33.085,2250,0.28504465699626275,-3350,-0.42439982263888004
,458,離開Long,TXF_Breakout_LX,45013,0.4479166666666667,15723,1,,,,,,,,
230,459,進入Long,TXF_BreakOut_LE,45014,0.4479166666666667,15730,1,4200,0.5340114431023522,335050,33.505,11650,1.481246026700572,-4050,-0.5149396058486968
,460,離開Long,TXF_Breakout_LX,45016,0.7083333333333334,15820,1,,,,,,,,
231,461,進入Long,TXF_BreakOut_LE,45016,0.9583333333333334,15877,1,-4900,-0.6172450714870568,330150,33.015,2400,0.30232411664672165,-4750,-0.5983498141966366
,462,離開Long,TXF_Breakout_LX,45022,0.4479166666666667,15785,1,,,,,,,,
232,463,進入Long,TXF_BreakOut_LE,45027,0.20833333333333334,15806,1,2700,0.34164241427306086,332850,33.285,9700,1.2273820068328483,-250,-0.03163355687713527
,464,離開Long,TXF_Breakout_LX,45029,0.4479166666666667,15866,1,,,,,,,,
233,465,進入Long,TXF_BreakOut_LE,45030,0.125,15880,1,-200,-0.025188916876574305,332650,33.265,5550,0.698992443324937,-1400,-0.17632241813602015
,466,離開Long,TXF_Breakout_LX,45034,0.53125,15882,1,,,,,,,,
234,467,進入Long,TXF_BreakOut_LE,45037,0.125,15781,1,-5250,-0.6653570749635638,327400,32.74,500,0.06336734047272037,-5100,-0.6463468728217476
,468,離開Long,TXF_Breakout_LX,45037,0.4479166666666667,15682,1,,,,,,,,
235,469,進入Long,TXF_BreakOut_LE,45040,0.875,15660,1,-6150,-0.7854406130268199,321250,32.125,350,0.04469987228607918,-6000,-0.7662835249042145
,470,離開Long,TXF_Breakout_LX,45041,0.4479166666666667,15543,1,,,,,,,,
236,471,進入Long,TXF_BreakOut_LE,45056,0.9583333333333334,15656,1,-4750,-0.6067961165048543,316500,31.65,1200,0.1532958610117527,-4600,-0.5876341338783853
,472,離開Long,TXF_Breakout_LX,45057,0.4479166666666667,15567,1,,,,,,,,
237,473,進入Long,TXF_BreakOut_LE,45061,0.7083333333333334,15527,1,16700,2.151091646808785,333200,33.32,17100,2.2026148000257617,-1250,-0.16100985380305274
,474,離開Long,TXF_Settlement_LX,45063,0.53125,15867,1,,,,,,,,
238,475,進入Long,TXF_BreakOut_LE,45069,0.53125,16179,1,-5650,-0.698436244514494,327550,32.755,650,0.08035107237777366,-5500,-0.6798936893503925
,476,離開Long,TXF_Breakout_LX,45069,0.9583333333333334,16072,1,,,,,,,,
239,477,進入Long,TXF_BreakOut_LE,45077,0.4479166666666667,16582,1,-3650,-0.44023640091665667,323900,32.39,650,0.07839826317693885,-3500,-0.42214449402967075
,478,離開Long,TXF_ThisBar_LX,45077,0.4479166666666667,16515,1,,,,,,,,
240,479,進入Long,TXF_BreakOut_LE,45078,0.7083333333333334,16488,1,8500,1.0310528869480833,332400,33.239999999999995,15450,1.8740902474526928,-1400,-0.1698204754973314
,480,離開Long,TXF_Breakout_LX,45082,0.5729166666666666,16664,1,,,,,,,,
241,481,進入Long,TXF_BreakOut_LE,45086,0.041666666666666664,16786,1,21900,2.6093172882163707,354300,35.43,28850,3.437388299773621,-200,-0.023829381627546765
,482,離開Long,TXF_Breakout_LX,45093,0.4479166666666667,17230,1,,,,,,,,
242,483,進入Long,TXF_BreakOut_LE,45105,0.041666666666666664,16775,1,-3050,-0.36363636363636365,351250,35.125,9350,1.1147540983606559,-3300,-0.39344262295081966
,484,離開Long,TXF_Breakout_LX,45106,0.7083333333333334,16720,1,,,,,,,,
243,485,進入Long,TXF_BreakOut_LE,45107,0.5729166666666666,16804,1,9950,1.184241847179243,361200,36.120000000000005,15900,1.8924065698643182,-1600,-0.19043084979766722
,486,離開Long,TXF_Breakout_LX,45112,0.53125,17009,1,,,,,,,,
244,487,進入Long,TXF_BreakOut_LE,45115,0.041666666666666664,16686,1,-6250,-0.7491310080306843,354950,35.495,3550,0.42550641256142874,-6100,-0.731151863837948
,488,離開Long,TXF_Breakout_LX,45117,0.53125,16567,1,,,,,,,,
245,489,進入Long,TXF_BreakOut_LE,45117,0.875,16625,1,29850,3.5909774436090225,384800,38.48,37900,4.559398496240601,-600,-0.07218045112781955
,490,離開Long,TXF_Breakout_LX,45125,0.4479166666666667,17228,1,,,,,,,,
246,491,進入Long,TXF_BreakOut_LE,45126,0.041666666666666664,17250,1,-1800,-0.20869565217391303,383000,38.3,3600,0.41739130434782606,-3400,-0.39420289855072466
,492,離開Long,TXF_Settlement_LX,45126,0.53125,17220,1,,,,,,,,
247,493,進入Long,TXF_BreakOut_LE,45128,0.9583333333333334,16949,1,6550,0.7729069561626054,389550,38.955,15750,1.8585167266505398,-4300,-0.5074045666410998
,494,離開Long,TXF_Breakout_LX,45133,0.5729166666666666,17086,1,,,,,,,,
248,495,進入Long,TXF_BreakOut_LE,45134,0.125,17136,1,3300,0.3851540616246499,392850,39.285,14300,1.6690009337068161,-2050,-0.2392623716153128
,496,離開Long,TXF_Breakout_LX,45138,0.53125,17208,1,,,,,,,,
249,497,進入Long,TXF_BreakOut_LE,45143,0.041666666666666664,16830,1,0,0,392850,39.285,10950,1.3012477718360071,-3350,-0.39809863339275103
,498,離開Long,TXF_Breakout_LX,45146,0.4479166666666667,16836,1,,,,,,,,
250,499,進入Long,TXF_BreakOut_LE,45147,0.7083333333333334,16866,1,-6950,-0.8241432467686469,385900,38.59,2450,0.29052531720621366,-6800,-0.8063559824498991
,500,離開Long,TXF_Breakout_LX,45148,0.4479166666666667,16733,1,,,,,,,,
251,501,進入Long,TXF_BreakOut_LE,45148,0.9583333333333334,16743,1,-8250,-0.9854864719584303,377650,37.765,2400,0.2866869736606343,-8100,-0.9675685361046408
,502,離開Long,TXF_Breakout_LX,45149,0.4479166666666667,16584,1,,,,,,,,
252,503,進入Long,TXF_BreakOut_LE,45153,0.041666666666666664,16447,1,-5700,-0.6931355262357877,371950,37.195,4500,0.5472122575545693,-5550,-0.6748951176506354
,504,離開Long,TXF_Breakout_LX,45153,0.9583333333333334,16339,1,,,,,,,,
253,505,進入Long,TXF_BreakOut_LE,45155,0.53125,16435,1,-2850,-0.3468208092485549,369100,36.91,5350,0.651049589291147,-2700,-0.32856708244599936
,506,離開Long,TXF_Breakout_LX,45156,0.53125,16384,1,,,,,,,,
254,507,進入Long,TXF_BreakOut_LE,45159,0.7916666666666666,16388,1,-2800,-0.3417134488650232,366300,36.63,5800,0.7078350012204052,-2650,-0.32340737124725405
,508,離開Long,TXF_Breakout_LX,45161,0.041666666666666664,16338,1,,,,,,,,
255,509,進入Long,TXF_BreakOut_LE,45161,0.20833333333333334,16375,1,10150,1.2396946564885496,376450,37.645,21000,2.564885496183206,-500,-0.06106870229007634
,510,離開Long,TXF_Breakout_LX,45163,0.041666666666666664,16584,1,,,,,,,,
256,511,進入Long,TXF_BreakOut_LE,45164,0.20833333333333334,16472,1,-900,-0.10927634774162215,375550,37.555,5450,0.6617289946576008,-1250,-0.15177270519669744
,512,離開Long,TXF_Breakout_LX,45167,0.4479166666666667,16460,1,,,,,,,,
257,513,進入Long,TXF_BreakOut_LE,45171,0.125,16606,1,4700,0.5660604600746718,380250,38.025,9250,1.1140551607852582,-850,-0.1023726363964832
,514,離開Long,TXF_Breakout_LX,45174,0.7083333333333334,16706,1,,,,,,,,
258,515,進入Long,TXF_BreakOut_LE,45177,0.53125,16565,1,-5200,-0.6278297615454271,375050,37.505,1500,0.18110473890733475,-5050,-0.6097192876546936
,516,離開Long,TXF_Breakout_LX,45180,0.4479166666666667,16467,1,,,,,,,,
259,517,進入Long,TXF_BreakOut_LE,45180,0.875,16446,1,17600,2.1403380761279336,392650,39.265,23400,2.8456767603064574,-1800,-0.21889821233126594
,518,離開Long,TXF_Breakout_LX,45184,0.9583333333333334,16804,1,,,,,,,,
260,519,進入Long,TXF_BreakOut_LE,45189,0.7916666666666666,16600,1,-3800,-0.45783132530120485,388850,38.885,2350,0.28313253012048195,-3650,-0.4397590361445783
,520,離開Long,TXF_Breakout_LX,45190,0.20833333333333334,16530,1,,,,,,,,
261,521,進入Long,TXF_BreakOut_LE,45194,0.53125,16463,1,-6450,-0.7835752900443419,382400,38.24,1250,0.15185567636518252,-6300,-0.7653526088805199
,522,離開Long,TXF_Breakout_LX,45195,0.4479166666666667,16340,1,,,,,,,,
262,523,進入Long,TXF_BreakOut_LE,45197,0.4479166666666667,16345,1,3400,0.4160293667788315,385800,38.58,5000,0.611807892321811,-2650,-0.3242581829305598
,524,離開Long,TXF_Holiday_LX,45198,0.125,16419,1,,,,,,,,
263,525,進入Long,TXF_BreakOut_LE,45202,0.7916666666666666,16444,1,-2100,-0.2554123084407687,383700,38.37,0,0,-1950,-0.23716857212357093
,526,離開Long,TXF_Breakout_LX,45202,0.875,16408,1,,,,,,,,
264,527,進入Long,TXF_BreakOut_LE,45206,0.041666666666666664,16550,1,6100,0.7371601208459214,389800,38.98,15350,1.8549848942598188,-150,-0.01812688821752266
,528,離開Long,TXF_Breakout_LX,45213,0.041666666666666664,16678,1,,,,,,,,
265,529,進入Long,TXF_BreakOut_LE,45216,0.041666666666666664,16765,1,-6900,-0.8231434536236206,382900,38.29,1000,0.11929615269907547,-6750,-0.8052490307187594
,530,離開Long,TXF_Breakout_LX,45216,0.7083333333333334,16633,1,,,,,,,,
266,531,進入Long,TXF_BreakOut_LE,45216,0.875,16653,1,-1900,-0.22818711343301507,381000,38.1,350,0.04203446826397646,-1750,-0.2101723413198823
,532,離開Long,TXF_ThisBar_LX,45216,0.875,16621,1,,,,,,,,
267,533,進入Long,TXF_BreakOut_LE,45217,0.041666666666666664,16633,1,-4150,-0.49900799615222746,376850,37.685,3100,0.372752960981182,-4000,-0.4809715625563638
,534,離開Long,TXF_Breakout_LX,45217,0.4479166666666667,16556,1,,,,,,,,
268,535,進入Long,TXF_BreakOut_LE,45218,0.875,16530,1,-9250,-1.119177253478524,367600,36.76,2200,0.2661826981246219,-9100,-1.1010284331518452
,536,離開Long,TXF_Breakout_LX,45219,0.4479166666666667,16351,1,,,,,,,,
269,537,進入Long,TXF_BreakOut_LE,45223,0.041666666666666664,16296,1,700,0.0859106529209622,368300,36.83,9050,1.1107020127638685,-7550,-0.9266077565046638
,538,離開Long,TXF_Breakout_LX,45224,0.9583333333333334,16316,1,,,,,,,,
270,539,進入Long,TXF_BreakOut_LE,45230,0.7916666666666666,16046,1,28650,3.570983422659853,396950,39.695,35000,4.362457933441356,-3550,-0.4424778761061947
,540,離開Long,TXF_Breakout_LX,45237,0.4479166666666667,16625,1,,,,,,,,
271,541,進入Long,TXF_BreakOut_LE,45240,0.041666666666666664,16827,1,-8300,-0.9865097759553099,388650,38.865,650,0.07725678968324716,-8150,-0.9686812860284068
,542,離開Long,TXF_Breakout_LX,45240,0.4479166666666667,16667,1,,,,,,,,
272,543,進入Long,TXF_BreakOut_LE,45240,0.9583333333333334,16822,1,15150,1.801212697657829,403800,40.38,18400,2.187611461181786,-150,-0.01783378908572108
,544,離開Long,TXF_Settlement_LX,45245,0.53125,17131,1,,,,,,,,
273,545,進入Long,TXF_BreakOut_LE,45247,0.4479166666666667,17163,1,-650,-0.07574433374118744,403150,40.315,6100,0.7108314397249899,-500,-0.058264872108605724
,546,離開Long,TXF_Breakout_LX,45250,0.53125,17156,1,,,,,,,,
274,547,進入Long,TXF_BreakOut_LE,45250,0.7916666666666666,17217,1,2850,0.3310681303362955,406000,40.6,10250,1.1906836266480803,-1000,-0.11616425625834931
,548,離開Long,TXF_Breakout_LX,45252,0.4479166666666667,17280,1,,,,,,,,
275,549,進入Long,TXF_BreakOut_LE,45259,0.041666666666666664,17364,1,-2400,-0.27643400138217,403600,40.36,4150,0.47800046072333563,-2250,-0.2591568762957844
,550,離開Long,TXF_Breakout_LX,45259,0.5729166666666666,17322,1,,,,,,,,
276,551,進入Long,TXF_BreakOut_LE,45260,0.875,17433,1,-7400,-0.848964607353869,396200,39.62,300,0.03441748408191361,-7250,-0.8317558653129122
,552,離開Long,TXF_Breakout_LX,45261,0.4479166666666667,17291,1,,,,,,,,
277,553,進入Long,TXF_BreakOut_LE,45261,0.53125,17410,1,-2500,-0.2871912693854107,393700,39.37,4700,0.539919586444572,-2350,-0.269959793222286
,554,離開Long,TXF_Breakout_LX,45264,0.9583333333333334,17366,1,,,,,,,,
278,555,進入Long,TXF_BreakOut_LE,45266,0.4479166666666667,17362,1,-1700,-0.1958299735053565,392000,39.2,4350,0.5010943439695887,-1550,-0.17855085819606034
,556,離開Long,TXF_Breakout_LX,45267,0.20833333333333334,17334,1,,,,,,,,
279,557,進入Long,TXF_BreakOut_LE,45269,0.041666666666666664,17406,1,-100,-0.01149029070435482,391900,39.190000000000005,6800,0.7813397678961278,-2900,-0.3332184304262898
,558,離開Long,TXF_Breakout_LX,45272,0.9583333333333334,17410,1,,,,,,,,
280,559,進入Long,TXF_BreakOut_LE,45274,0.4479166666666667,17600,1,2050,0.23295454545454544,393950,39.395,8550,0.9715909090909091,-400,-0.045454545454545456
,560,離開Long,TXF_Breakout_LX,45276,0.20833333333333334,17647,1,,,,,,,,
281,561,進入Long,TXF_BreakOut_LE,45280,0.7083333333333334,17668,1,-4900,-0.554675118858954,389050,38.905,600,0.06791940230925968,-4750,-0.5376952682816392
,562,離開Long,TXF_Breakout_LX,45281,0.20833333333333334,17576,1,,,,,,,,
282,563,進入Long,TXF_BreakOut_LE,45282,0.875,17582,1,11900,1.3536571493572973,400950,40.095,15750,1.7916050506199523,-1150,-0.13081560687066318
,564,離開Long,TXF_Breakout_LX,45290,0.041666666666666664,17826,1,,,,,,,,
283,565,進入Long,TXF_BreakOut_LE,45297,0.041666666666666664,17552,1,-1150,-0.13103919781221512,399800,39.98,11350,1.2932999088422972,-2100,-0.23928896991795806
,566,離開Long,TXF_Breakout_LX,45300,0.4479166666666667,17535,1,,,,,,,,
284,567,進入Long,TXF_BreakOut_LE,45301,0.125,17542,1,-5150,-0.5871622391973549,394650,39.465,3000,0.34203625584311936,-5350,-0.6099646562535629
,568,離開Long,TXF_Breakout_LX,45303,0.041666666666666664,17445,1,,,,,,,,
285,569,進入Long,TXF_BreakOut_LE,45303,0.20833333333333334,17474,1,500,0.05722788142382969,395150,39.515,8950,1.0243790774865515,-3300,-0.37770401739727594
,570,離開Long,TXF_Breakout_LX,45307,0.4479166666666667,17490,1,,,,,,,,
286,571,進入Long,TXF_BreakOut_LE,45309,0.7916666666666666,17392,1,26850,3.0876264949402024,422000,42.199999999999996,34700,3.9903403863845446,-150,-0.017249310027598896
,572,離開Long,TXF_Breakout_LX,45317,0.4479166666666667,17935,1,,,,,,,,
287,573,進入Long,TXF_BreakOut_LE,45322,0.9583333333333334,17978,1,-4000,-0.4449883190566248,418000,41.8,3100,0.3448659472688842,-3850,-0.42830125709200134
,574,離開Long,TXF_Breakout_LX,45323,0.20833333333333334,17904,1,,,,,,,,
288,575,進入Long,TXF_BreakOut_LE,45323,0.9583333333333334,18038,1,-3000,-0.3326311120966848,415000,41.5,3200,0.3548065195697971,-3050,-0.3381749639649629
,576,離開Long,TXF_Breakout_LX,45327,0.4479166666666667,17984,1,,,,,,,,
289,577,進入Long,TXF_BreakOut_LE,45341,0.5729166666666666,18686,1,-3650,-0.3906668093760034,411350,41.135,0,0,-3500,-0.3746120089906882
,578,離開Long,TXF_Breakout_LX,45342,0.4479166666666667,18619,1,,,,,,,,
290,579,進入Long,TXF_BreakOut_LE,45342,0.5729166666666666,18733,1,-1800,-0.1921742379757647,409550,40.955000000000005,4050,0.43239203544547056,-3700,-0.3950248225057385
,580,離開Long,TXF_Settlement_LX,45343,0.53125,18703,1,,,,,,,,
291,581,進入Long,TXF_BreakOut_LE,45344,0.4479166666666667,18837,1,2850,0.3025959547698678,412400,41.24,8200,0.8706269575834794,-4450,-0.4724743855178638
,582,離開Long,TXF_Breakout_LX,45345,0.7916666666666666,18900,1,,,,,,,,
292,583,進入Long,TXF_BreakOut_LE,45351,0.5729166666666666,18948,1,17550,1.852438252058265,429950,42.995,24300,2.5649145028499047,-3050,-0.3219337133206671
,584,離開Long,TXF_Breakout_LX,45357,0.041666666666666664,19305,1,,,,,,,,
293,585,進入Long,TXF_BreakOut_LE,45358,0.875,19787,1,-7800,-0.7883964218931622,422150,42.215,10950,1.1067872845807853,-7650,-0.7732349522413706
,586,離開Long,TXF_Breakout_LX,45359,0.53125,19637,1,,,,,,,,
294,587,進入Long,TXF_BreakOut_LE,45363,0.53125,19858,1,50,0.0050357538523516975,422200,42.22,10150,1.0222580320273944,-150,-0.015107261557055092
,588,離開Long,TXF_Breakout_LX,45364,0.9583333333333334,19865,1,,,,,,,,
295,589,進入Long,TXF_BreakOut_LE,45365,0.7083333333333334,19958,1,-8200,-0.8217256238100009,414000,41.4,300,0.030063132578414673,-8050,-0.8066940575207937
,590,離開Long,TXF_Breakout_LX,45366,0.4479166666666667,19800,1,,,,,,,,
296,591,進入Long,TXF_BreakOut_LE,45369,0.7083333333333334,19918,1,-8850,-0.8886434380961945,405150,40.515,2150,0.21588512902901896,-8700,-0.8735816849081233
,592,離開Long,TXF_Breakout_LX,45370,0.4479166666666667,19747,1,,,,,,,,
297,593,進入Long,TXF_BreakOut_LE,45371,0.041666666666666664,19827,1,2400,0.24209411408685128,407550,40.755,6300,0.6354970494779846,-200,-0.020174509507237606
,594,離開Long,TXF_Settlement_LX,45371,0.53125,19881,1,,,,,,,,
298,595,進入Long,TXF_BreakOut_LE,45371,0.7916666666666666,19863,1,14450,1.454966520666566,422000,42.199999999999996,24600,2.476967225494638,-550,-0.05537934853748175
,596,離開Long,TXF_Breakout_LX,45373,0.53125,20158,1,,,,,,,,
299,597,進入Long,TXF_BreakOut_LE,45377,0.041666666666666664,20228,1,-3600,-0.35594225825588294,418400,41.839999999999996,11400,1.1271504844769626,-3450,-0.3411113308285545
,598,離開Long,TXF_Breakout_LX,45377,0.53125,20162,1,,,,,,,,
300,599,進入Long,TXF_BreakOut_LE,45378,0.5729166666666666,20280,1,-6950,-0.6854043392504932,411450,41.144999999999996,250,0.02465483234714004,-6800,-0.6706114398422091
,600,離開Long,TXF_Breakout_LX,45379,0.4479166666666667,20147,1,,,,,,,,
301,601,進入Long,TXF_BreakOut_LE,45379,0.9583333333333334,20193,1,7600,0.7527360966671619,419050,41.905,17850,1.7679393849353735,-300,-0.029713266973703762
,602,離開Long,TXF_Breakout_LX,45385,0.4479166666666667,20351,1,,,,,,,,
302,603,進入Long,TXF_BreakOut_LE,45386,0.041666666666666664,20469,1,-400,-0.03908349211002003,418650,41.865,650,0.06351067467878255,-1400,-0.1367922223850701
,604,離開Long,TXF_Holiday_LX,45386,0.125,20467,1,,,,,,,,
303,605,進入Long,TXF_BreakOut_LE,45390,0.9583333333333334,20513,1,11550,1.1261151464924684,430200,43.02,18850,1.837858918734461,-1250,-0.12187393360308096
,606,離開Long,TXF_Breakout_LX,45392,0.875,20750,1,,,,,,,,
304,607,進入Long,TXF_BreakOut_LE,45394,0.20833333333333334,20760,1,-6800,-0.6551059730250481,423400,42.34,2250,0.2167630057803468,-6650,-0.640655105973025
,608,離開Long,TXF_Breakout_LX,45394,0.9583333333333334,20630,1,,,,,,,,
305,609,進入Long,TXF_BreakOut_LE,45408,0.20833333333333334,20059,1,16850,1.680043870581784,440250,44.025,25700,2.5624407996410588,-150,-0.014955880153547037
,610,離開Long,TXF_Breakout_LX,45412,0.875,20402,1,,,,,,,,
306,611,進入Long,TXF_BreakOut_LE,45415,0.20833333333333334,20492,1,3200,0.3123170017567832,443450,44.345,13200,1.2883076322467304,-9500,-0.9271910989654498
,612,離開Long,TXF_Breakout_LX,45419,0.4479166666666667,20562,1,,,,,,,,
307,613,進入Long,TXF_BreakOut_LE,45420,0.53125,20665,1,-2850,-0.2758286958625696,440600,44.06,4750,0.45971449310428264,-2700,-0.26131139608032905
,614,離開Long,TXF_Breakout_LX,45421,0.5729166666666666,20614,1,,,,,,,,
308,615,進入Long,TXF_BreakOut_LE,45421,0.9583333333333334,20657,1,33150,3.2095657646318436,473750,47.375,35100,3.3983637507866584,-3500,-0.3388681802778719
,616,離開Long,TXF_Settlement_LX,45427,0.53125,21326,1,,,,,,,,
309,617,進入Long,TXF_BreakOut_LE,45427,0.9583333333333334,21387,1,-4450,-0.41614064618693597,469300,46.93,8350,0.7808481788002057,-4300,-0.4021134333941179
,618,離開Long,TXF_Breakout_LX,45429,0.20833333333333334,21304,1,,,,,,,,
310,619,進入Long,TXF_BreakOut_LE,45432,0.875,21328,1,4950,0.4641785446361591,474250,47.425,18050,1.692610652663166,-8300,-0.7783195798949738
,620,離開Long,TXF_Breakout_LX,45436,0.125,21433,1,,,,,,,,
311,621,進入Long,TXF_BreakOut_LE,45437,0.041666666666666664,21672,1,8400,0.7751937984496124,482650,48.265,16000,1.4765596160944998,-1950,-0.17995570321151716
,622,離開Long,TXF_Breakout_LX,45441,0.125,21846,1,,,,,,,,
312,623,進入Long,TXF_BreakOut_LE,45446,0.4479166666666667,21470,1,-3500,-0.3260363297624593,479150,47.915,11250,1.047973917093619,-3350,-0.312063344201211
,624,離開Long,TXF_Breakout_LX,45447,0.4479166666666667,21406,1,,,,,,,,
313,625,進入Long,TXF_BreakOut_LE,45448,0.875,21530,1,10450,0.9707385044124477,489600,48.96,21400,1.9879238272178357,-150,-0.013934045517882026
,626,離開Long,TXF_Breakout_LX,45450,0.875,21745,1,,,,,,,,
314,627,進入Long,TXF_BreakOut_LE,45455,0.20833333333333334,21845,1,17100,1.5655756466010529,506700,50.67,31250,2.861066605630579,-2900,-0.26550698100251774
,628,離開Long,TXF_Breakout_LX,45457,0.041666666666666664,22193,1,,,,,,,,
315,629,進入Long,TXF_BreakOut_LE,45457,0.20833333333333334,22292,1,44200,3.965548178718823,550900,55.089999999999996,45650,4.095639691369101,-1350,-0.12111968419163827
,630,離開Long,TXF_Settlement_LX,45462,0.53125,23182,1,,,,,,,,
316,631,進入Long,TXF_BreakOut_LE,45469,0.041666666666666664,22718,1,-4200,-0.3697508583502069,546700,54.669999999999995,14150,1.245708248965578,-4050,-0.3565454705519852
,632,離開Long,TXF_Breakout_LX,45470,0.041666666666666664,22640,1,,,,,,,,
317,633,進入Long,TXF_BreakOut_LE,45474,0.875,22956,1,-5600,-0.4878898762850671,541100,54.11,2050,0.17860254399721204,-5450,-0.47482139745600277
,634,離開Long,TXF_Breakout_LX,45474,0.9583333333333334,22850,1,,,,,,,,
318,635,進入Long,TXF_BreakOut_LE,45476,0.041666666666666664,22945,1,30050,2.6193070385704944,571150,57.115,37450,3.2643277402484205,-150,-0.013074743952930923
,636,離開Long,TXF_Breakout_LX,45478,0.5729166666666666,23552,1,,,,,,,,
319,637,進入Long,TXF_BreakOut_LE,45478,0.875,23643,1,-6100,-0.5160089667131921,565050,56.505,1350,0.11419870574800152,-5950,-0.5033202216300807
,638,離開Long,TXF_Breakout_LX,45478,0.9583333333333334,23527,1,,,,,,,,
320,639,進入Long,TXF_BreakOut_LE,45481,0.53125,23922,1,8800,0.7357244377560405,573850,57.385,26200,2.1904523033191206,-15050,-1.2582559986623192
,640,離開Long,TXF_Breakout_LX,45485,0.041666666666666664,24104,1,,,,,,,,
321,641,進入Long,TXF_BreakOut_LE,45486,0.041666666666666664,24147,1,-18550,-1.536422744026173,555300,55.53,1750,0.1449455418892616,-18400,-1.5239988404356648
,642,離開Long,TXF_Breakout_LX,45488,0.4479166666666667,23782,1,,,,,,,,
322,643,進入Long,TXF_BreakOut_LE,45503,0.5729166666666666,22230,1,-21350,-1.9208277103013944,533950,53.395,4350,0.39136302294197034,-21200,-1.907332433648223
,644,離開Long,TXF_Breakout_LX,45504,0.125,21809,1,,,,,,,,
323,645,進入Long,TXF_BreakOut_LE,45505,0.875,22551,1,-5150,-0.45674249478958806,528800,52.88,2550,0.22615405081814555,-5000,-0.44343931532969716
,646,離開Long,TXF_Breakout_LX,45505,0.9583333333333334,22454,1,,,,,,,,
324,647,進入Long,TXF_BreakOut_LE,45510,0.53125,20675,1,54550,5.276904474002418,583350,58.335,76600,7.409915356711004,-36150,-3.4969770253929866
