交易明細,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14
,422,離開Long,Breakout_LX,44403,0.5833333333333334,15075,1,,,,,,,,
212,423,進入Long,BreakOut_LE,44404,0.041666666666666664,15129,1,-87.5,-0.2891797210655034,4765.5,4.7655,4.5,0.0148720999405116,-95,-0.31396655429968934
,424,離開Long,Breakout_LX,44404,0.5833333333333334,15090.25,1,,,,,,,,
213,425,進入Long,BreakOut_LE,44405,0.75,14998.5,1,-58,-0.19335266860019334,4707.5,4.7075,164.5,0.5483881721505485,-199,-0.6633996733006634
,426,離開Long,Breakout_LX,44407,0.20833333333333334,14974.5,1,,,,,,,,
214,427,進入Long,BreakOut_LE,44408,0.08333333333333333,14976.5,1,33.5,0.11184188562080592,4741,4.741,154,0.5141388174807198,-106,-0.3538877574867292
,428,離開Long,Breakout_LX,44410,0.8333333333333334,14998.25,1,,,,,,,,
215,429,進入Long,BreakOut_LE,44412,0.041666666666666664,15014.5,1,31.5,0.10489859802191215,4772.5,4.7725,110.5,0.367977621632422,-74.5,-0.24809350960737953
,430,離開Long,Breakout_LX,44412,0.8333333333333334,15035.25,1,,,,,,,,
216,431,進入Long,BreakOut_LE,44413,0.08333333333333333,15069.25,1,162,0.537518456459346,4934.5,4.9345,200.5,0.665262040247524,-19,-0.06304228810325663
,432,離開Long,Breakout_LX,44414,0.625,15155.25,1,,,,,,,,
217,433,進入Long,BreakOut_LE,44418,0.7083333333333334,15140.75,1,-77.5,-0.2559318395720159,4857,4.857,28,0.09246569687763156,-72.5,-0.23942010798672456
,434,離開Long,Breakout_LX,44418,0.9583333333333334,15107,1,,,,,,,,
218,435,進入Long,BreakOut_LE,44419,0.9166666666666666,15112.25,1,-267.5,-0.8850435904646893,4589.5,4.5895,6.5,0.02150573210474946,-262.5,-0.868500719614882
,436,離開Long,Breakout_LX,44420,0,14983.5,1,,,,,,,,
219,437,進入Long,BreakOut_LE,44421,0,15054,1,11,0.03653514016208317,4600.5,4.600499999999999,79.5,0.2640494220805102,-46,-0.15278331340507506
,438,離開Long,Breakout_LX,44421,0.8333333333333334,15064.5,1,,,,,,,,
220,439,進入Long,BreakOut_LE,44421,0.9583333333333334,15108,1,-37.5,-0.12410643367752185,4563,4.563,62,0.20518930368016944,-36.5,-0.1207969287794546
,440,離開Long,Breakout_LX,44424,0.625,15094.25,1,,,,,,,,
221,441,進入Long,BreakOut_LE,44425,0.20833333333333334,15135.5,1,-75,-0.2477618843117175,4488,4.488,1.5,0.00495523768623435,-70,-0.23124442535760298
,442,離開Long,Breakout_LX,44425,0.625,15103,1,,,,,,,,
222,443,進入Long,BreakOut_LE,44428,0.041666666666666664,14987.75,1,-167.5,-0.558789678237227,4320.5,4.3205,17.5,0.058381011159113275,-264.5,-0.8823872829477407
,444,離開Long,Breakout_LX,44428,0.5833333333333334,14909,1,,,,,,,,
223,445,進入Long,BreakOut_LE,44428,0.9166666666666666,14957.25,1,317,1.0596867739724882,4637.5,4.6375,386,1.2903441474870045,-19,-0.06351434922863494
,446,離開Long,Breakout_LX,44431,0.875,15120.75,1,,,,,,,,
224,447,進入Long,BreakOut_LE,44431,0.9583333333333334,15208.5,1,217,0.7134168392675149,4854.5,4.8545,346,1.1375217805832265,-5,-0.016438176019988822
,448,離開Long,Breakout_LX,44432,0.875,15322,1,,,,,,,,
225,449,進入Long,BreakOut_LE,44438,0.9166666666666666,15451.5,1,266,0.8607578552244118,5120.5,5.1205,446,1.443225576804841,-5,-0.016179658932789696
,450,離開Long,Breakout_LX,44439,0.7916666666666666,15589.5,1,,,,,,,,
226,451,進入Long,BreakOut_LE,44440,0.625,15632.25,1,-60.5,-0.19351021126197443,5060,5.06,123,0.3934174543012043,-96.5,-0.30865678325257084
,452,離開Long,Breakout_LX,44441,0.16666666666666666,15607,1,,,,,,,,
227,453,進入Long,BreakOut_LE,44445,0.6666666666666666,15694.25,1,-25.5,-0.08123994456568488,5034.5,5.0345,24,0.07646112429711518,-21,-0.06690348375997579
,454,離開Long,Breakout_LX,44446,0.375,15686.5,1,,,,,,,,
228,455,進入Long,BreakOut_LE,44448,0.875,15627.5,1,-122,-0.3903375459926412,4912.5,4.9125000000000005,91.5,0.2927531594944809,-117,-0.3743401055831067
,456,離開Long,Breakout_LX,44449,0.08333333333333333,15571.5,1,,,,,,,,
229,457,進入Long,BreakOut_LE,44449,0.8333333333333334,15624.5,1,-89.5,-0.28640916509328296,4823,4.823,80,0.2560081922621524,-84.5,-0.27040865307689843
,458,離開Long,Breakout_LX,44449,0.9583333333333334,15584.75,1,,,,,,,,
230,459,進入Long,BreakOut_LE,44453,0.9166666666666666,15497.75,1,-223,-0.7194592763465665,4600,4.6,45,0.14518236518204256,-218,-0.7033279024374506
,460,離開Long,Breakout_LX,44453,0.9583333333333334,15391.25,1,,,,,,,,
231,461,進入Long,BreakOut_LE,44454,0.041666666666666664,15477,1,-190.5,-0.6154293467726304,4409.5,4.4095,17.5,0.05653550429669833,-185.5,-0.5992763455450022
,462,離開Long,Breakout_LX,44454,0.125,15386.75,1,,,,,,,,
232,463,進入Long,BreakOut_LE,44454,0.75,15430,1,-95.5,-0.30946208684381077,4314,4.314,0,0,-90.5,-0.2932598833441348
,464,離開Long,Breakout_LX,44454,0.9166666666666666,15387.25,1,,,,,,,,
233,465,進入Long,BreakOut_LE,44455,0.08333333333333333,15444,1,48,0.1554001554001554,4362,4.362,148,0.47915047915047915,-5,-0.016187516187516186
,466,離開Long,Breakout_LX,44455,0.5833333333333334,15473,1,,,,,,,,
234,467,進入Long,BreakOut_LE,44456,0.16666666666666666,15498.25,1,-76.5,-0.2468020582969045,4285.5,4.2855,62,0.20002258319487687,-71.5,-0.23067120481344666
,468,離開Long,Breakout_LX,44456,0.7916666666666666,15465,1,,,,,,,,
235,469,進入Long,BreakOut_LE,44460,0.7083333333333334,15148,1,-205,-0.6766569844203856,4080.5,4.0805,26,0.08581991021917085,-200,-0.6601531555320834
,470,離開Long,Breakout_LX,44460,0.9166666666666666,15050.5,1,,,,,,,,
236,471,進入Long,BreakOut_LE,44461,0.6666666666666666,15094,1,-155.5,-0.5151053398701472,3925,3.925,15,0.049688617993904866,-150.5,-0.4985424672055121
,472,離開Long,Breakout_LX,44461,0.9166666666666666,15021.25,1,,,,,,,,
237,473,進入Long,BreakOut_LE,44462,0.5833333333333334,15198.75,1,-51.5,-0.16942182745291554,3873.5,3.8735,204.5,0.6727526934780821,-46.5,-0.152973106340982
,474,離開Long,Breakout_LX,44462,0.9166666666666666,15178,1,,,,,,,,
238,475,進入Long,BreakOut_LE,44462,0.9583333333333334,15296.25,1,-46,-0.15036365122170467,3827.5,3.8275000000000006,94.5,0.30889924000980634,-65.5,-0.2141047642396012
,476,離開Long,Breakout_LX,44463,0.5833333333333334,15278.25,1,,,,,,,,
239,477,進入Long,BreakOut_LE,44464,0.16666666666666666,15303,1,13.5,0.044108998235640066,3841,3.841,188,0.614258642096321,-8.5,-0.027772332222440042
,478,離開Long,Breakout_LX,44466,0.75,15314.75,1,,,,,,,,
240,479,進入Long,BreakOut_LE,44468,0.7916666666666666,14914,1,-197,-0.6604532653882258,3644,3.644,6.5,0.02179160520316481,-192,-0.643690492155022
,480,離開Long,Breakout_LX,44468,0.9166666666666666,14820.5,1,,,,,,,,
241,481,進入Long,BreakOut_LE,44469,0.6666666666666666,14876.75,1,-194.5,-0.6537046061807854,3449.5,3.4494999999999996,8,0.026887593056279097,-189.5,-0.636899860520611
,482,離開Long,Breakout_LX,44469,0.9166666666666666,14784.5,1,,,,,,,,
242,483,進入Long,BreakOut_LE,44470,0.875,14735.5,1,-375,-1.2724373112551322,3074.5,3.0745,10,0.03393166163347019,-370,-1.255471480438397
,484,離開Long,Breakout_LX,44470,0.9583333333333334,14553,1,,,,,,,,
243,485,進入Long,BreakOut_LE,44471,0.125,14741.5,1,-100,-0.3391785096496286,2974.5,2.9745,181.5,0.615608995014076,-95,-0.3222195841671472
,486,離開Long,Breakout_LX,44473,0.5416666666666666,14696.5,1,,,,,,,,
244,487,進入Long,BreakOut_LE,44476,0.125,14704.75,1,317.5,1.0795831279008483,3292,3.292,586,1.9925534266138492,-48.5,-0.1649126982777674
,488,離開Long,Breakout_LX,44477,0.5833333333333334,14868.5,1,,,,,,,,
245,489,進入Long,BreakOut_LE,44482,0.041666666666666664,14704.75,1,-151.5,-0.5151396657542631,3140.5,3.1405000000000003,49.5,0.16831296009792754,-146.5,-0.4981383566534623
,490,離開Long,Breakout_LX,44482,0.16666666666666666,14634,1,,,,,,,,
246,491,進入Long,BreakOut_LE,44483,0.875,14915.5,1,312,1.0458918574637122,3452.5,3.4525,490,1.6425865710167278,-53,-0.17766752706915623
,492,離開Long,Breakout_LX,44487,0.625,15076.5,1,,,,,,,,
247,493,進入Long,BreakOut_LE,44488,0,15171.5,1,397.5,1.3100220808753256,3850,3.85,544.5,1.7944830768216722,-5,-0.01647826516824309
,494,離開Long,Breakout_LX,44490,0.08333333333333333,15375.25,1,,,,,,,,
248,495,進入Long,BreakOut_LE,44491,0,15440.25,1,-108.5,-0.3513544145982092,3741.5,3.7415,82,0.265539741908324,-150,-0.4857434303201049
,496,離開Long,Breakout_LX,44491,0.9166666666666666,15391,1,,,,,,,,
249,497,進入Long,BreakOut_LE,44495,0,15419.5,1,288,0.9338824216090016,4029.5,4.0295,557.5,1.8077758682188139,-5,-0.01621323648626739
,498,離開Long,Breakout_LX,44496,0.041666666666666664,15568.5,1,,,,,,,,
250,499,進入Long,BreakOut_LE,44496,0.9583333333333334,15645,1,-115,-0.36752956216043464,3914.5,3.9145,138,0.44103547459252157,-170.5,-0.5449025247682966
,500,離開Long,Breakout_LX,44497,0.6666666666666666,15592.5,1,,,,,,,,
251,501,進入Long,BreakOut_LE,44498,0,15747,1,-230.5,-0.7318854384962216,3684,3.6839999999999997,55,0.17463643868673398,-225.5,-0.7160093986156093
,502,離開Long,Breakout_LX,44498,0.20833333333333334,15636.75,1,,,,,,,,
252,503,進入Long,BreakOut_LE,44499,0.041666666666666664,15746.5,1,214,0.6795160829390658,3898,3.898,331.5,1.052614866795796,-5,-0.015876543993903407
,504,離開Long,Breakout_LX,44501,0.875,15858.5,1,,,,,,,,
253,505,進入Long,BreakOut_LE,44503,0.875,15987,1,-82,-0.25645837242759745,3816,3.816,15,0.04691311690748733,-77,-0.2408206667917683
,506,離開Long,Breakout_LX,44503,0.9166666666666666,15951,1,,,,,,,,
254,507,進入Long,BreakOut_LE,44504,0.041666666666666664,15984.25,1,647.5,2.0254312839201085,4463.5,4.4635,778,2.433645619907096,-69,-0.2158374650046139
,508,離開Long,Breakout_LX,44505,0.6666666666666666,16313,1,,,,,,,,
255,509,進入Long,BreakOut_LE,44505,0.7916666666666666,16411.5,1,-199.5,-0.6078055022392834,4264,4.263999999999999,68.5,0.2086951223227615,-194.5,-0.5925722816317827
,510,離開Long,Breakout_LX,44506,0.08333333333333333,16316.75,1,,,,,,,,
256,511,進入Long,BreakOut_LE,44513,0.041666666666666664,16111.75,1,185.5,0.575666827005136,4449.5,4.4495,324.5,1.0070290316073673,-5,-0.015516626064828462
,512,離開Long,Breakout_LX,44515,0.9583333333333334,16209.5,1,,,,,,,,
257,513,進入Long,BreakOut_LE,44517,0,16251.5,1,43.5,0.13383379995692704,4493,4.492999999999999,139.5,0.4291911515860074,-48.5,-0.149216995354275
,514,離開Long,Breakout_LX,44517,0.5,16278.25,1,,,,,,,,
258,515,進入Long,BreakOut_LE,44518,0.041666666666666664,16352.75,1,-31.5,-0.09631407561419333,4461.5,4.4615,131.5,0.4020730458179817,-142.5,-0.43570653254039843
,516,離開Long,Breakout_LX,44519,0,16342,1,,,,,,,,
259,517,進入Long,BreakOut_LE,44519,0.08333333333333333,16479,1,251.5,0.7630924206565932,4713,4.713,569.5,1.7279567934947508,-148.5,-0.45057345712725283
,518,離開Long,Breakout_LX,44523,0.041666666666666664,16609.75,1,,,,,,,,
260,519,進入Long,BreakOut_LE,44525,0.5416666666666666,16394.75,1,-46.5,-0.14181369035819394,4666.5,4.6665,77,0.23483127220604158,-41.5,-0.1265649064487107
,520,離開Long,Breakout_LX,44525,0.9583333333333334,16376.5,1,,,,,,,,
261,521,進入Long,BreakOut_LE,44530,0,16305.75,1,132.5,0.40629839167164955,4799,4.7989999999999995,265.5,0.8141299848213053,-159,-0.4875580700059795
,522,離開Long,Breakout_LX,44530,0.5833333333333334,16377,1,,,,,,,,
262,523,進入Long,BreakOut_LE,44531,0.7916666666666666,16380,1,-166,-0.5067155067155067,4633,4.633,33.5,0.10225885225885227,-161,-0.49145299145299143
,524,離開Long,Breakout_LX,44531,0.9583333333333334,16302,1,,,,,,,,
263,525,進入Long,BreakOut_LE,44532,0.041666666666666664,16377.5,1,-221,-0.67470615173256,4412,4.412,94.5,0.2885055716684476,-216,-0.6594413066707373
,526,離開Long,Breakout_LX,44532,0.08333333333333333,16272,1,,,,,,,,
264,527,進入Long,BreakOut_LE,44533,0.9166666666666666,16025.25,1,-234,-0.7300978143866711,4178,4.178,180.5,0.5631737414392911,-229,-0.7144974337373832
,528,離開Long,Breakout_LX,44533,0.9583333333333334,15913.25,1,,,,,,,,
265,529,進入Long,BreakOut_LE,44537,0.125,15828.5,1,1037.5,3.2773162333765047,5215.5,5.2155,1173,3.7053416306030265,-39,-0.12319550178475534
,530,離開Long,Breakout_LX,44538,0.7916666666666666,16352.25,1,,,,,,,,
266,531,進入Long,BreakOut_LE,44539,0.20833333333333334,16370,1,-37,-0.11301160659743434,5178.5,5.1785,94.5,0.28863775198533903,-32,-0.09773976786805132
,532,離開Long,Breakout_LX,44539,0.75,16356.5,1,,,,,,,,
267,533,進入Long,BreakOut_LE,44540,0.9583333333333334,16309.75,1,63,0.19313600760281427,5241.5,5.2415,200.5,0.6146630083232422,-355.5,-1.089838900044452
,534,離開Long,Breakout_LX,44543,0.9583333333333334,16346.25,1,,,,,,,,
268,535,進入Long,BreakOut_LE,44546,0.20833333333333334,16033,1,569,1.7744651655959582,5810.5,5.810499999999999,842,2.625834216927587,-5,-0.015592839767978546
,536,離開Long,Breakout_LX,44546,0.9583333333333334,16322.5,1,,,,,,,,
269,537,進入Long,BreakOut_LE,44548,0.16666666666666666,15906.25,1,-499,-1.568565815324165,5311.5,5.3115000000000006,17,0.05343811394891945,-494,-1.5528487229862475
,538,離開Long,Breakout_LX,44550,0.4583333333333333,15661.75,1,,,,,,,,
270,539,進入Long,BreakOut_LE,44551,0.25,15651.25,1,121,0.38655059500039934,5432.5,5.4325,346.5,1.1069403402284164,-5,-0.01597316508266113
,540,離開Long,Breakout_LX,44551,0.9583333333333334,15716.75,1,,,,,,,,
271,541,進入Long,BreakOut_LE,44552,0.125,15867.25,1,99,0.31196332067623567,5531.5,5.5315,232.5,0.7326411318911594,-5,-0.01575572326647655
,542,離開Long,Breakout_LX,44552,0.7083333333333334,15921.75,1,,,,,,,,
272,543,進入Long,BreakOut_LE,44553,0,16043.75,1,228.5,0.7121153097000389,5760,5.76,296.5,0.9240358395013635,-15.5,-0.04830541488118426
,544,離開Long,Breakout_LX,44553,0.7083333333333334,16163,1,,,,,,,,
273,545,進入Long,BreakOut_LE,44554,0.041666666666666664,16294.5,1,55.5,0.17030286292920924,5815.5,5.8155,77,0.23627604406394795,-5,-0.015342600263892723
,546,離開Long,US_Holiday_LX,44554,0.16666666666666666,16327.25,1,,,,,,,,
274,547,進入Long,BreakOut_LE,44557,0.9166666666666666,16378.5,1,317.5,0.969258479103703,6133,6.133,551,1.6820832188539854,-71.5,-0.21827395671154257
,548,離開Long,Breakout_LX,44558,0.9583333333333334,16542.25,1,,,,,,,,
275,549,進入Long,BreakOut_LE,44560,0.875,16537.25,1,-144.5,-0.43689247002978127,5988.5,5.9885,3.5,0.010582170554354562,-139.5,-0.42177508352356047
,550,離開Long,Breakout_LX,44560,0.9583333333333334,16470,1,,,,,,,,
276,551,進入Long,BreakOut_LE,44564,0.4166666666666667,16421.25,1,-86.5,-0.2633782446525082,5902,5.902,57.5,0.1750780239019563,-81.5,-0.2481540686610337
,552,離開Long,Breakout_LX,44564,0.9583333333333334,16383,1,,,,,,,,
277,553,進入Long,BreakOut_LE,44565,0.16666666666666666,16466.5,1,27,0.08198463547201895,5929,5.929,189,0.5738924483041326,-35.5,-0.10779461330580269
,554,離開Long,Breakout_LX,44565,0.9583333333333334,16485,1,,,,,,,,
278,555,進入Long,BreakOut_LE,44568,0.041666666666666664,15871.75,1,-247.5,-0.7796871800526092,5681.5,5.6815,41.5,0.13073542615023548,-311,-0.9797281333186322
,556,離開Long,Breakout_LX,44568,0.6666666666666666,15753,1,,,,,,,,
279,557,進入Long,BreakOut_LE,44572,0.25,15615.5,1,-111,-0.3554160929845346,5570.5,5.5705,231.5,0.7412506804136915,-106,-0.33940635906631234
,558,離開Long,Breakout_LX,44572,0.9583333333333334,15565,1,,,,,,,,
280,559,進入Long,BreakOut_LE,44573,0.08333333333333333,15824.5,1,-47,-0.14850390217700402,5523.5,5.5235,141.5,0.4470915352775759,-192,-0.606654238680527
,560,離開Long,Breakout_LX,44573,0.7083333333333334,15806,1,,,,,,,,
281,561,進入Long,BreakOut_LE,44573,0.9583333333333334,15974.25,1,-295,-0.9233610341643583,5228.5,5.2284999999999995,64,0.20032239385260653,-355,-1.111163278401177
,562,離開Long,Breakout_LX,44575,0,15831.75,1,,,,,,,,
282,563,進入Long,BreakOut_LE,44576,0.25,15605.5,1,-134.5,-0.43093781038736345,5094,5.094,89,0.2851558745314152,-201,-0.6440037166383646
,564,離開Long,Breakout_LX,44579,0.5,15543.25,1,,,,,,,,
283,565,進入Long,BreakOut_LE,44580,0.875,15276,1,-352.5,-1.153770620581304,4741.5,4.7415,183,0.5989787902592302,-347.5,-1.1374050798638387
,566,離開Long,Breakout_LX,44581,0.20833333333333334,15104.75,1,,,,,,,,
284,567,進入Long,BreakOut_LE,44582,0,15284.75,1,-354.5,-1.159652594906688,4387,4.387,105,0.3434796120316001,-349.5,-1.1432964229051834
,568,離開Long,Breakout_LX,44582,0.16666666666666666,15112.5,1,,,,,,,,
285,569,進入Long,BreakOut_LE,44587,0.16666666666666666,14275.75,1,-529,-1.8527923226450451,3858,3.8580000000000005,242.5,0.8493424163353939,-524,-1.835280107875243
,570,離開Long,Breakout_LX,44587,0.25,14016.25,1,,,,,,,,
286,571,進入Long,BreakOut_LE,44587,0.4583333333333333,14212.75,1,218,0.7669170287242089,4076,4.076,845,2.972682978311727,-127.5,-0.44854092276301205
,572,離開Long,Breakout_LX,44588,0.16666666666666666,14326.75,1,,,,,,,,
287,573,進入Long,BreakOut_LE,44588,0.9583333333333334,14304.5,1,-468.5,-1.6375965605229124,3607.5,3.6075000000000004,203,0.7095669195008564,-463.5,-1.6201195428012165
,574,離開Long,Breakout_LX,44589,0.125,14075.25,1,,,,,,,,
288,575,進入Long,BreakOut_LE,44590,0.041666666666666664,14144,1,551.5,1.9495899321266967,4159,4.159,801,2.831589366515837,-175,-0.6186368778280543
,576,離開Long,Breakout_LX,44592,0.875,14424.75,1,,,,,,,,
289,577,進入Long,BreakOut_LE,44593,0,14633.75,1,418,1.4282053472281542,4577,4.577,660,2.2550610745707695,-5,-0.017083796019475527
,578,離開Long,Breakout_LX,44593,0.9583333333333334,14847.75,1,,,,,,,,
290,579,進入Long,BreakOut_LE,44594,0.25,15019.25,1,240.5,0.80063917971936,4817.5,4.8175,477,1.5879621152853838,-5,-0.01664530519167069
,580,離開Long,Breakout_LX,44594,0.9583333333333334,15144.5,1,,,,,,,,
291,581,進入Long,BreakOut_LE,44599,0.9166666666666666,14736.25,1,-249,-0.8448553736534057,4568.5,4.5685,132,0.4478751378403596,-244,-0.8278904063109679
,582,離開Long,Breakout_LX,44600,0.041666666666666664,14616.75,1,,,,,,,,
292,583,進入Long,BreakOut_LE,44601,0.041666666666666664,14626.5,1,673.5,2.3023279663624243,5242,5.242,876,2.9945646600348685,-25,-0.08546132020647455
,584,離開Long,Breakout_LX,44602,0.75,14968.25,1,,,,,,,,
293,585,進入Long,BreakOut_LE,44607,0.75,14492.75,1,109.5,0.3777750944437736,5351.5,5.3515,345.5,1.1919752979938245,-132.5,-0.4571251142812786
,586,離開Long,Breakout_LX,44608,0.9166666666666666,14552.5,1,,,,,,,,
294,587,進入Long,BreakOut_LE,44609,0.20833333333333334,14605,1,-326.5,-1.1177678877096884,5025,5.025,74.5,0.25504964053406365,-329.5,-1.128038343033208
,588,離開Long,Breakout_LX,44609,0.9583333333333334,14446.75,1,,,,,,,,
295,589,進入Long,BreakOut_LE,44615,0.20833333333333334,13957,1,-71.5,-0.2561438704592678,4953.5,4.9535,218.5,0.7827613383965035,-295,-1.0568173676291468
,590,離開Long,Breakout_LX,44615,0.9583333333333334,13926.25,1,,,,,,,,
296,591,進入Long,BreakOut_LE,44617,0.16666666666666666,13698.5,1,205.5,0.750082125780195,5159,5.159,559,2.040369383509143,-5,-0.01825017337664708
,592,離開Long,Breakout_LX,44617,0.7083333333333334,13806.25,1,,,,,,,,
297,593,進入Long,BreakOut_LE,44617,0.9166666666666666,14023.75,1,-390,-1.3904982618771726,4769,4.769,343.5,1.2247080844995097,-385,-1.3726713610838757
,594,離開Long,Breakout_LX,44620,0.3333333333333333,13833.75,1,,,,,,,,
298,595,進入Long,BreakOut_LE,44621,0.041666666666666664,14234.5,1,-131.5,-0.4619059327689768,4637.5,4.6375,178,0.6252414907443183,-480.5,-1.6878007657451966
,596,離開Long,Breakout_LX,44621,0.7083333333333334,14173.75,1,,,,,,,,
299,597,進入Long,BreakOut_LE,44623,0.9583333333333334,14334.25,1,-359,-1.2522454959275862,4278.5,4.278499999999999,106.5,0.3714878699618048,-354,-1.2348047508589568
,598,離開Long,Breakout_LX,44624,0,14159.75,1,,,,,,,,
300,599,進入Long,BreakOut_LE,44627,0.9583333333333334,13797.5,1,-514,-1.8626562783112883,3764.5,3.7645,154.5,0.559884036963218,-509,-1.8445370538140968
,600,離開Long,Breakout_LX,44628,0,13545.5,1,,,,,,,,
301,601,進入Long,BreakOut_LE,44629,0.125,13618.5,1,94,0.34511877225832505,3858.5,3.8585000000000003,399.5,1.4667547820978815,-874,-3.2088702867422993
,602,離開Long,Breakout_LX,44630,0.5833333333333334,13670.5,1,,,,,,,,
302,603,進入Long,BreakOut_LE,44631,0.6666666666666666,13599,1,-125.5,-0.46143098757261564,3733,3.733,517,1.9008750643429666,-120.5,-0.4430472828884477
,604,離開Long,Breakout_LX,44632,0,13541.25,1,,,,,,,,
303,605,進入Long,BreakOut_LE,44635,0.9166666666666666,13183.75,1,375.5,1.424101640276856,4108.5,4.1085,432.5,1.6402768559780032,-49,-0.18583483455010902
,606,離開Long,NQ_Settlement_LX,44636,0.16666666666666666,13376.5,1,,,,,,,,
304,607,進入Long,BreakOut_LE,44636,0.625,13595,1,25.5,0.09378447958808385,4134,4.134,535.5,1.9694740713497612,-30.5,-0.11217359323280618
,608,離開Long,Breakout_LX,44637,0.125,13612.75,1,,,,,,,,
305,609,進入Long,BreakOut_LE,44637,0.20833333333333334,13956,1,-120.5,-0.43171395815419894,4013.5,4.0135,134,0.4800802522212669,-115.5,-0.41380051590713673
,610,離開Long,Breakout_LX,44637,0.75,13900.75,1,,,,,,,,
306,611,進入Long,BreakOut_LE,44638,0.08333333333333333,13992,1,656.5,2.3459834190966267,4670,4.67,893.5,3.1928959405374497,-54,-0.19296740994854203
,612,離開Long,Breakout_LX,44641,0.5833333333333334,14325.25,1,,,,,,,,
307,613,進入Long,BreakOut_LE,44642,0.75,14441.25,1,359,1.2429671946680516,5029,5.029,493.5,1.7086471046481433,-162,-0.5608932744741626
,614,離開Long,Breakout_LX,44643,0.7083333333333334,14625.75,1,,,,,,,,
308,615,進入Long,BreakOut_LE,44648,0.875,14807.5,1,779,2.6304237717372954,5808,5.808,917,3.0964038494006414,-216,-0.7293601215600203
,616,離開Long,Breakout_LX,44650,0.6666666666666666,15202,1,,,,,,,,
309,617,進入Long,BreakOut_LE,44655,0.7916666666666666,14924,1,430.5,1.4423076923076923,6238.5,6.2385,495,1.6584025730367193,-95,-0.31827928169391584
,618,離開Long,Breakout_LX,44656,0.625,15144.25,1,,,,,,,,
310,619,進入Long,BreakOut_LE,44658,0.75,14577.75,1,-285.5,-0.9792320488415565,5953,5.953,52,0.17835399838795424,-280.5,-0.9620826259196379
,620,離開Long,Breakout_LX,44658,0.9583333333333334,14440,1,,,,,,,,
311,621,進入Long,BreakOut_LE,44659,0.16666666666666666,14576.25,1,-110.5,-0.379041248606466,5842.5,5.842499999999999,127,0.43564016808163963,-121.5,-0.4167738615899151
,622,離開Long,Breakout_LX,44659,0.875,14526,1,,,,,,,,
312,623,進入Long,BreakOut_LE,44665,0.041666666666666664,14173.25,1,75.5,0.26634681530347665,5918,5.918,240.5,0.8484292593441871,-86,-0.30338842537879457
,624,離開Long,Breakout_LX,44665,0.7916666666666666,14216,1,,,,,,,,
313,625,進入Long,BreakOut_LE,44670,0.125,13977.75,1,-98.5,-0.35234569226091467,5819.5,5.8195,77.5,0.2772263060936131,-309.5,-1.1071166675609452
,626,離開Long,Breakout_LX,44670,0.6666666666666666,13933.5,1,,,,,,,,
314,627,進入Long,BreakOut_LE,44670,0.9583333333333334,14015,1,90,0.3210845522654299,5909.5,5.9095,445.5,1.5893685337138779,-5,-0.01783803068141277
,628,離開Long,Breakout_LX,44671,0.4166666666666667,14065,1,,,,,,,,
315,629,進入Long,BreakOut_LE,44671,0.7916666666666666,14214.75,1,-306.5,-1.0781054890166903,5603,5.603000000000001,160,0.562795687578044,-301.5,-1.0605181237798764
,630,離開Long,Breakout_LX,44671,0.9583333333333334,14066.5,1,,,,,,,,
316,631,進入Long,BreakOut_LE,44672,0.7083333333333334,14156.75,1,-214,-0.7558231938827767,5389,5.389,246,0.8688434845568369,-209,-0.7381637734649549
,632,離開Long,Breakout_LX,44673,0,14054.75,1,,,,,,,,
317,633,進入Long,BreakOut_LE,44677,0.16666666666666666,13492.25,1,20.5,0.07596953806815024,5409.5,5.4094999999999995,178,0.6596379402990605,-5,-0.018529155626378104
,634,離開Long,Breakout_LX,44677,0.625,13507.5,1,,,,,,,,
318,635,進入Long,BreakOut_LE,44679,0.6666666666666666,13244,1,-164,-0.6191482935668983,5245.5,5.2455,200.5,0.7569465418302628,-159,-0.6002718212020537
,636,離開Long,Breakout_LX,44679,0.9166666666666666,13167,1,,,,,,,,
319,637,進入Long,BreakOut_LE,44680,0.08333333333333333,13371.5,1,-187,-0.6992484014508469,5058.5,5.0584999999999996,335,1.2526642485884156,-514,-1.9219982799237183
,638,離開Long,Breakout_LX,44680,0.8333333333333334,13283,1,,,,,,,,
320,639,進入Long,BreakOut_LE,44684,0.20833333333333334,13081.5,1,-83.5,-0.3191530023315369,4975,4.9750000000000005,173.5,0.6631502503535528,-121.5,-0.46439628482972134
,640,離開Long,Breakout_LX,44684,0.7916666666666666,13044.75,1,,,,,,,,
321,641,進入Long,BreakOut_LE,44686,0.08333333333333333,13102.5,1,760,2.9002098836099983,5735,5.734999999999999,899.5,3.432551039877886,-331,-1.2631177256248807
,642,離開Long,Breakout_LX,44686,0.625,13487.5,1,,,,,,,,
322,643,進入Long,BreakOut_LE,44691,0.75,12411.25,1,-245,-0.9870077550609326,5490,5.489999999999999,261,1.0514654043710343,-240,-0.9668647396515259
,644,離開Long,Breakout_LX,44691,0.9583333333333334,12293.75,1,,,,,,,,
